"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFINDUSEREXIT_X","N/A","  120","   92","   28","23 %","Find userexit of a t-code",
"[Totle]"," ","  120","   92","   28","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFIND_EXIT","N/A","  117","   91","   26","22 %","FIND OUT THE EXIT FOR THE GIVEN TCODE",
"[Totle]"," ","  117","   91","   26","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFIND_UPDATE_ORPHANS","N/A","  150","  119","   31","21 %","OSS1076804 - Incomplete update records - find orphans",
"TSKHINCL","N/A","  859","  618","  241","28 %","Task handler interface include",
"[Totle]"," ","1,009","  737","  272","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFIRST_TEST","N/A","   20","    9","   11","55 %","Program ZFIRST_TEST",
"[Totle]"," ","   20","    9","   11","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFTM_BANK_STAT","N/A","  106","   55","   51","48 %","Bank Statement Upload",
"[Totle]"," ","  106","   55","   51","48 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFTM_RFITEMAP","N/A","1,461","1,118","  343","23 %","Vendor Line Item Display",
"RFDBEXPC","N/A","  716","  554","  162","23 %","Vendor Line Item Display",
"RFDBRMAC","N/A","  190","  154","   36","19 %","Include for logical databases",
"ZFTM_RFITEM_DEF","N/A","  134","  104","   30","22 %",".",
"ZFTM_RFITEM_INC","N/A","2,808","2,122","  686","24 %",".",
"ZFTM_RFITEM_SEL","N/A","   40","   28","   12","30 %","Include ZFTM_RFITEM_SEL",
"[Totle]"," ","5,349","4,080","1,269","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFTM_RFITEMAR","N/A","1,478","1,132","  346","23 %","Customer Line Item Display",
"RFDBEXPC","N/A","  716","  554","  162","23 %","Customer Line Item Display",
"RFDBRMAC","N/A","  190","  154","   36","19 %","Include for logical databases",
"ZFTM_RFITEM_DEF","N/A","  134","  104","   30","22 %",".",
"ZFTM_RFITEM_INC","N/A","2,808","2,122","  686","24 %",".",
"ZFTM_RFITEM_SEL","N/A","   40","   28","   12","30 %","Include ZFTM_RFITEM_SEL",
"[Totle]"," ","5,366","4,094","1,272","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZFTM_UPD_SO_PROF_SEGMENT","N/A","  563","  310","  253","45 %","FTM: Update SO profitability segment",
"[Totle]"," ","  563","  310","  253","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_ANALYZE_PK_DC_NEWGL","N/A","1,362","1,051","  311","23 %","OSS1611134 : Report ZF_ANALYZE_PK_DC_NEWGL",
"[Totle]"," ","1,362","1,051","  311","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_ANALYZE_PK_DC_NEWGL_SPLI","N/A","  536","  417","  119","22 %","OSS1611134 : Report ZF_ANALYZE_PK_DC_NEWGL_SPLI",
"FAGL_COFI_CONSTANTS","N/A","   89","   49","   40","45 %","OSS1611134 : Report ZF_ANALYZE_PK_DC_NEWGL_SPLI",
"RGTPGLT0","N/A","   14","    5","    9","64 %","Includes",
"[Totle]"," ","  639","  471","  168","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_ANALYZE_PK_DC_NEW_PSM","N/A","1,341","1,037","  304","23 %","OSS1611134: Report ZF_ANALYZE_PK_DC_NEW_PSM",
"[Totle]"," ","1,341","1,037","  304","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_ANALYZE_PK_DC_NEW_PSM_SPLI","N/A","  535","  417","  118","22 %","OSS1611134: Report ZF_ANALYZE_PK_DC_NEW_PSM_SPLI",
"FAGL_COFI_CONSTANTS","N/A","   89","   49","   40","45 %","OSS1611134: Report ZF_ANALYZE_PK_DC_NEW_PSM_SPLI",
"RGTPGLT0","N/A","   14","    5","    9","64 %","Includes",
"[Totle]"," ","  638","  471","  167","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_ANALYZE_XNEGP_FAGL_AWTYP","N/A","1,088","  835","  253","23 %","OSS1155429: ZF_ANALYZE_XNEGP_FAGL_AWTYP",
"FAGL_COFI_CONSTANTS","N/A","   89","   49","   40","45 %","OSS1155429: ZF_ANALYZE_XNEGP_FAGL_AWTYP",
"RGTPGLT0","N/A","   14","    5","    9","64 %","Includes",
"[Totle]"," ","1,191","  889","  302","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_COMPARE_FI_SD","N/A","  433","  308","  125","29 %","Report ZF_COMPARE_FI_SD",
"[Totle]"," ","  433","  308","  125","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZF_REVERSE_VBRK_BAPI_RANGE","N/A","  903","  733","  170","19 %","OSS1379085: Reversing accounting document with missing billi",
"[Totle]"," ","  903","  733","  170","19 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGET_SEO","N/A","   73","   37","   36","49 %","Program ZGET_SEO",
"[Totle]"," ","   73","   37","   36","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGET_STXH_DELTA_AUFK","N/A","  437","  366","   71","16 %","ZTEST_BCO_LongTXT_AUFK",
"[Totle]"," ","  437","  366","   71","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGET_STXH_DELTA_QMEL","N/A","  437","  366","   71","16 %","ZTEST_BCO_LongTXT_QMEL",
"[Totle]"," ","  437","  366","   71","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGET_STXH_INIT_AUFK","N/A","  433","  363","   70","16 %","ZTEST_BCO_LongTXT_AUFK_I",
"[Totle]"," ","  433","  363","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGET_STXH_INIT_QMEL","N/A","  418","  348","   70","17 %","ZTEST_BCO_LongTXT_QMEL_I",
"[Totle]"," ","  418","  348","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGRUTESTCHARTOQUAN","N/A","   13","    7","    6","46 %","CONV_ALTERNATE_UOM",
"[Totle]"," ","   13","    7","    6","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZGSDC_MODIFEDITOR","N/A","    5","    4","    1","20 %","",
"[Totle]"," ","    5","    4","    1","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZHTTP_ACCESS_X","N/A","   53","   37","   16","30 %","ABAP access web site",
"[Totle]"," ","   53","   37","   16","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_CODE_OPTIMIZER","N/A","  228","  133","   95","42 %","Code Optimizer",
"[Totle]"," ","  228","  133","   95","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_FUNCMODULE_CODEOPTIMIZE","N/A","6,927","5,301","1,626","23 %","Code Optimizer - Function Module",
"[Totle]"," ","6,927","5,301","1,626","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_INSTALL_CODE_OPTIMIZER","N/A","  575","  352","  223","39 %","Install",
"[Totle]"," ","  575","  352","  223","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_REPORT_CODEOPTIMIZE","N/A","7,176","5,459","1,717","24 %","Code Optimizer - Report",
"[Totle]"," ","7,176","5,459","1,717","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_SAPSCRIPT_CODEOPTIMIZE","N/A","4,040","2,685","1,355","34 %","Code Optimizer - SAPScript",
"[Totle]"," ","4,040","2,685","1,355","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_TS_GENERATOR","N/A","14440","10216","4,224","29 %","IBM Auto Tech Spec Generator V3.0",
"OLE2INCL","N/A","    3","    1","    2","67 %","Include with TYPE Definition",
"ZIBM_TS_GENERATOR","2000","   65","   43","   22","34 %","SEL_SCREEN 2000 INFO:170001700000000000000000000061436937361",
"[Totle]"," ","14508","10260","4,248","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBM_USEREXIT_CODEOPTIMIZE","N/A","7,096","5,409","1,687","24 %","Code Optimizer - User Exit",
"[Totle]"," ","7,096","5,409","1,687","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR01","N/A","   20","    8","   12","60 %","Test Fill table WAKH promotions",
"[Totle]"," ","   20","    8","   12","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR02","N/A","  212","  140","   72","34 %","test program 2",
"[Totle]"," ","  212","  140","   72","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR03","N/A","   54","   22","   32","59 %","Test program forecasting",
"[Totle]"," ","   54","   22","   32","59 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR04","N/A","  187","  139","   48","26 %","BADI OR USER EXIT",
"[Totle]"," ","  187","  139","   48","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR05","N/A","  302","  260","   42","14 %","Download Idoc to Excel",
"[Totle]"," ","  302","  260","   42","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR06","N/A","  119","   49","   70","59 %","TEST BAPI_SALESORDER_CHANGE",
"[Totle]"," ","  119","   49","   70","59 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIBR09","N/A","  142","   81","   61","43 %","Dowload Source code",
"[Totle]"," ","  142","   81","   61","43 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIDOC_SEG_DETAIL_REPORT","N/A","   57","   32","   25","44 %","IDOC Error Segment Detail ALV Report",
"[Totle]"," ","   57","   32","   25","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIE02","N/A","   84","   77","    7"," 8 %","zie02",
"BDCRECX1","N/A","  256","  184","   72","28 %","zie02",
"[Totle]"," ","  340","  261","   79","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIMPH_HIERARCHY","N/A","   87","   63","   24","28 %","ZIMPH_HIERARCHY",
"[Totle]"," ","   87","   63","   24","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIMRG_ANALYSE","N/A","1,314","  850","  464","35 %","OSS855079: Check consistency of measurement documents of poi",
"[Totle]"," ","1,314","  850","  464","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIMRG_DISPLAY","N/A","  108","   85","   23","21 %","ZIMRG_DISPLAY",
"[Totle]"," ","  108","   85","   23","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZINF_FSAU","N/A","  517","  305","  212","41 %","Functional Scenario Analysis Utility",
"Z_FSAU_FORMS","N/A","  767","  511","  256","33 %","Include Z_FSAU_FORMS",
"Z_FSAU_TOP","N/A","  261","  138","  123","47 %","Include Z_FSAU_TOP",
"[Totle]"," ","1,545","  954","  591","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZINTRACTIVE","N/A","  128","  103","   25","20 %","Program ZINTRACTIVE",
"[Totle]"," ","  128","  103","   25","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZINVOICE","N/A","1,645","1,008","  637","39 %","create the invoice for ru",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","create the invoice for ru",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","create the invoice for ru",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","create the invoice for ru",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","create the invoice for ru",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","create the invoice for ru",
"BDDIREKT","N/A","   19","    5","   14","74 %","create the invoice for ru",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","3,477","2,240","1,237","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIPHAS00","N/A","  213","  133","   80","38 %","OSS157070: Correction status inconsistency CAUFVD-IPHAS",
"[Totle]"," ","  213","  133","   80","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZIW52","N/A","   95","   90","    5"," 5 %","Test",
"BDCRECX1","N/A","  256","  184","   72","28 %","Test",
"[Totle]"," ","  351","  274","   77","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJJ_ABAP_OO_99","N/A","   54","   25","   29","54 %","Report ZJJ_ABAP_OO_01",
"ZJJ_ABAP_OO_VEHICLE","N/A","  219","  135","   84","38 %","Include ZJJ_ABAP_OO_VEHICLE",
"[Totle]"," ","  273","  160","  113","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJJ_TRAINING_EX19","N/A","   11","    2","    9","82 %","Program ZJJ_TRAINING_EX19",
"ZJJ_EX19_INCLUDE","N/A","   60","   40","   20","33 %","Include ZJJ_EX19_INCLUDE",
"[Totle]"," ","   71","   42","   29","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJS_YSE_FI_RECLASS_3115_3116","N/A","  603","  376","  227","38 %","Reclass GPS code 3111 to 3115 & 3116 (SEED)",
"[Totle]"," ","  603","  376","  227","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_CALLBACK","N/A","   26","    8","   18","69 %","Program ZJWU_CALLBACK",
"[Totle]"," ","   26","    8","   18","69 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_CONTEXT_MENU_DEMO","N/A","   93","   54","   39","42 %","Context Menu Test",
"[Totle]"," ","   93","   54","   39","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_DYNAMIC_SELECTION_SCREEN","N/A","  326","  253","   73","22 %","Dynamic Selection Screen (downs, pushbuttons, radio buttons,",
"[Totle]"," ","  326","  253","   73","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_FORMTOPDF_TEST","N/A","  239","  119","  120","50 %","Convert Smartform to PDF Test",
"[Totle]"," ","  239","  119","  120","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_FTP_TEST1","N/A","   74","   49","   25","34 %","Program ZJWU_TEST6",
"[Totle]"," ","   74","   49","   25","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_FTP_TEST2","N/A","  250","  169","   81","32 %","Program ZJWU_FTP_TEST2",
"[Totle]"," ","  250","  169","   81","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_INDEXED_SELECTS","N/A","  337","  208","  129","38 %","Program ZJWU_INDEXED_SELECTS",
"[Totle]"," ","  337","  208","  129","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_OS_OPERATION","N/A","  150","  124","   26","17 %","Program ZJWU_OS_OPERATION",
"[Totle]"," ","  150","  124","   26","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL1","N/A","  236","  150","   86","36 %","Pal1 test",
"BDCRECX1","N/A","  256","  184","   72","28 %","Pal1 test",
"[Totle]"," ","  492","  334","  158","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL1_1C","N/A","  257","  189","   68","26 %","Pal1 1C",
"[Totle]"," ","  257","  189","   68","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL3_ADDRESS","N/A","   89","   53","   36","40 %","PAL3_ADDRESS",
"[Totle]"," ","   89","   53","   36","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL3_ORGASSI","N/A","   89","   53","   36","40 %","Pal3 Org Assi",
"BDCRECX1","N/A","  256","  184","   72","28 %","Pal3 Org Assi",
"[Totle]"," ","  345","  237","  108","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL3_PERDATA","N/A","  109","   68","   41","38 %","Pal3 Personal Data",
"BDCRECX1","N/A","  256","  184","   72","28 %","Pal3 Personal Data",
"[Totle]"," ","  365","  252","  113","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PAL3_SALES","N/A","   81","   47","   34","42 %","Pal3 Sales Data",
"BDCRECX1","N/A","  256","  184","   72","28 %","Pal3 Sales Data",
"[Totle]"," ","  337","  231","  106","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PARALLEL_CURSOR","N/A","   51","   32","   19","37 %","Program ZJWU_PARALLEL_CURSOR",
"[Totle]"," ","   51","   32","   19","37 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZJWU_PDF_VIEWER","N/A","  219","  136","   83","38 %","Program ZJWU_PDF_VIEWER",
"ZJWU_PDF_VIEWER","0100","    5","    4","    1","20 %","test",
"[Totle]"," ","  224","  140","   84","38 %"," ",
