DBI: Format Detail Structure


FORMAT_NO	 COLUMN_NO	 COLUMN_NME	 MAX_LENGTH	 SOURCE_TYP	 SOURCE_VAL	 DEFAULT_V
19	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 TABLE	 BNKA-BANKA	
19	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
19	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
19	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
19	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
19	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
19	 0620	 ORDER DATE	 0008	 	 	
19	 0630	 TRANSACTION TYPE	 0003	 	 	
19	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
19	 0650	 NO OF WTX RECORD	 0010	 	 	
19	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
19	 0670	 RESERVE	 0100	 	 	
20	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
20	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
20	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
20	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
20	 0050	 PAYMENT MODE	 0003	 	 ECC	
20	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
20	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
20	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
20	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
20	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
20	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
20	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
20	 0130	 BUSINESS CATEGORY	 0003	 	 	
20	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
20	 0150	 SCHEDULE DATE	 0008	 	 	
20	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
20	 0170	 RESERVE	 0100	 	 	
20	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
20	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
20	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
20	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
20	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
20	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
20	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
20	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
20	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
20	 0270	 BENEFICIARY NAME	 0040	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
20	 0280	 BENEFICIARY ACCOUNT	 0019	 TABLE	 REGUH-ZBNKN	
20	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
20	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 TABLE	 LFBK-BKONT	 REGUH-ZBKON
20	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
20	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
20	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
20	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
20	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
20	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
20	 0370	 BENEFICIARY BANK NAME	 0070	 TABLE	 BNKA-BANKA	
20	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
20	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 TABLE	 REGUH-ZBNKY	
20	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
20	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
20	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
20	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
20	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
20	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
20	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 TABLE	 ADRC-STR_SUPPL2	
20	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 TABLE	 ADRC-STR_SUPPL3	
20	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
20	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
20	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
20	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
20	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
20	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
20	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0015	 	 	
20	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 TABLE	 LFB1-INTAD	
20	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 TABLE	 LFBK-BKREF	
20	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
20	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
20	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
20	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
20	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
20	 0620	 ORDER DATE	 0008	 	 	
20	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
20	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
20	 0650	 NO OF WTX RECORD	 0010	 	 	
20	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
20	 0670	 RESERVE	 0100	 	 	
21	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
21	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
21	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
21	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
21	 0050	 PAYMENT MODE	 0003	 	 ECD	
21	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
21	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
21	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
21	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
21	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
21	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
21	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
21	 0130	 BUSINESS CATEGORY	 0003	 	 	
21	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
21	 0150	 SCHEDULE DATE	 0008	 	 	
21	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
21	 0170	 RESERVE	 0100	 	 	
21	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
21	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
21	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
21	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
21	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
21	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
21	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
21	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
21	 0260	 BENEFICIARY CODE	 0012	 	 	
21	 0270	 BENEFICIARY NAME	 0040	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
21	 0280	 BENEFICIARY ACCOUNT	 0019	 TABLE	 REGUH-ZBNKN	
21	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
21	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 TABLE	 KNBK-BKONT	 REGUH-ZBKON
21	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
21	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
21	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
21	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
21	 0350	 BENEFICIARY BRANCH CODE	 0010	 TABLE	 REGUH-ZBNKY+4(3)	
21	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
21	 0370	 BENEFICIARY BANK NAME	 0070	 TABLE	 BNKA-BANKA	
21	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
21	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 TABLE	 REGUH-ZBNKY+0(3)	
21	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
21	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
21	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
21	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
21	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
21	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
21	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 TABLE	 ADRC-STR_SUPPL2	
21	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 TABLE	 ADRC-STR_SUPPL3	
21	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
21	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
21	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
21	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
21	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
21	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
21	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0015	 	 	
21	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
21	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
21	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
21	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
21	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
21	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
21	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
21	 0620	 ORDER DATE	 0008	 	 	
21	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
21	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
21	 0650	 NO OF WTX RECORD	 0010	 	 	
21	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
21	 0670	 RESERVE	 0100	 	 	
22	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
22	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
22	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
22	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
22	 0050	 PAYMENT MODE	 0003	 	 SDC	
22	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
22	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
22	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
22	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
22	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
22	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
22	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
22	 0130	 BUSINESS CATEGORY	 0003	 	 	
22	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
22	 0150	 SCHEDULE DATE	 0008	 	 	
22	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
22	 0170	 RESERVE	 0100	 	 	
22	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
22	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
22	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
22	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
22	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
22	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
22	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
22	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
22	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
22	 0270	 BENEFICIARY NAME	 0020	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
22	 0280	 BENEFICIARY ACCOUNT	 0012	 TABLE	 REGUH-ZBNKN	
22	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
22	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
22	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
22	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
22	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
22	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
22	 0350	 BENEFICIARY BRANCH CODE	 0010	 TABLE	 REGUH-ZBNKY+4(3)	
22	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
22	 0370	 BENEFICIARY BANK NAME	 0070	 TABLE	 BNKA-BANKA	
22	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
22	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 TABLE	 REGUH-ZBNKY+0(4)	
22	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
22	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
22	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
22	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
22	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
22	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
22	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 TABLE	 ADRC-STR_SUPPL2	
22	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 TABLE	 ADRC-STR_SUPPL3	
22	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
22	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
22	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
22	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
22	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
22	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
22	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0015	 	 	
22	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
22	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
22	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
22	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
22	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
22	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
22	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
22	 0620	 ORDER DATE	 0008	 	 	
22	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
22	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
22	 0650	 NO OF WTX RECORD	 0010	 	 	
22	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
22	 0670	 RESERVE	 0100	 	 	
23	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
23	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
23	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
23	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
23	 0050	 PAYMENT MODE	 0003	 	 SDC	
23	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
23	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
23	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
23	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
23	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
23	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
23	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
23	 0130	 BUSINESS CATEGORY	 0003	 	 	
23	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
23	 0150	 SCHEDULE DATE	 0008	 	 	
23	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
23	 0170	 RESERVE	 0100	 	 	
23	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
23	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
23	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
23	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
23	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
23	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
23	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
23	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
23	 0260	 BENEFICIARY CODE	 0012	 	 	
23	 0270	 BENEFICIARY NAME	 0020	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
23	 0280	 BENEFICIARY ACCOUNT	 0012	 TABLE	 REGUH-ZBNKN	
23	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
23	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
23	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
23	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
23	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
23	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
23	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
23	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
23	 0370	 BENEFICIARY BANK NAME	 0070	 TABLE	 BNKA-BANKA	
23	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
23	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 TABLE	 REGUH-ZBNKY	
23	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
23	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
23	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
23	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
23	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
23	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
23	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 TABLE	 ADRC-STR_SUPPL2	
23	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 TABLE	 ADRC-STR_SUPPL3	
23	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
23	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
23	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
23	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
23	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
23	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
23	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0015	 	 	
23	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
23	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 TABLE	 REGUH-BKREF	
23	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
23	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
23	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
23	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
23	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
23	 0620	 ORDER DATE	 0008	 	 	
23	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
23	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
23	 0650	 NO OF WTX RECORD	 0010	 	 	
23	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
23	 0670	 RESERVE	 0100	 	 	
24	 0010	 ORDERING BANK - SWIFT CODE	 0011	 	 	
24	 0020	 ORDERING BANK - CLEARING CODE	 0017	 	 	
24	 0030	 ORDERING BANK - COUNTRY CODE	 0002	 	 	
24	 0040	 ORDERER NAME	 0035	 	 	
24	 0050	 ORDERER PARTY - ID	 0012	 	 	
24	 0060	 ORDERER STREET AND NUMBER	 0035	 	 	
24	 0070	 ORDERER CITY	 0035	 	 	
24	 0080	 ORDERER COUNTRY	 0002	 	 	
24	 0090	 ORDERER POSTCODE	 0009	 	 	
24	 0100	 ORDERER REGION CODE	 0002	 	 	
24	 0110	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
24	 0120	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
24	 0130	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
24	 0140	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
24	 0150	 DIRECT DEBIT TYPE	 0005	 	 	
24	 0160	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
24	 0170	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
24	 0180	 SINGLE DEBIT FLAG	 0001	 	 	
24	 0190	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
24	 0200	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
24	 0210	 TRANSACTION DATE TYPE	 0002	 	 	
24	 0220	 BULK REFERENCE/ORDERER REFERENCE	 0020	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
24	 0230	 BUSINESS CATEGORY	 0003	 	 CAS	
24	 0240	 BUSINESS DESCRIPTIONS	 0035	 	 	
24	 0250	 SCHEDULE DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
24	 0260	 RESERVE1	 0035	 	 	
24	 0270	 RESERVE2	 0035	 	 	
24	 0280	 TRANSACTION AMOUNT	 0035	 FUNCTION	 FN_TA	
24	 0290	 PAYMENT INSTRUCTIONS	 0008	 	 	
24	 0300	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
24	 0310	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
24	 0320	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
24	 0330	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
24	 0340	 SPECIAL INSTRUCTIONS LINE1	 0026	 	 	
24	 0350	 SPECIAL INSTRUCTIONS LINE2	 0026	 	 	
24	 0360	 BENEFICIARY CODE	 0012	 	 	
24	 0370	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
24	 0380	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
24	 0390	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
24	 0400	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
24	 0410	 BENEFICIARY ADDRESS LINE1	 0035	 TABLE	 BNKA-BRNCH	
24	 0420	 BENEFICIARY ADDRESS LINE2	 0035	 TABLE	 BNKA-STRAS	
24	 0430	 BENEFICIARY ADDRESS LINE3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
24	 0440	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZBNKS	
24	 0450	 BENEFICIARY BRANCH CODE	 0010	 	 	
24	 0460	 BENEFICIARY BRANCH NAME	 0035	 	 	
24	 0470	 BENEFICIARY BANK NAME	 0070	 TABLE	 BNKA-BANKA	
24	 0480	 BENEFICIARY BANK SWIFT	 0011	 	 	
24	 0490	 BENEFICIARY BANK CLEARING CODE	 0017	 FUNCTION	 FN_BBCC_NG	
24	 0500	 BENEFICIARY BANK CLEARING CODE T	 0008	 FUNCTION	 FN_BBCCT_NG	
24	 0510	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
24	 0520	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
24	 0530	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
24	 0540	 BENEFICIARY BANK COUNTRY	 0002	 	 	
24	 0550	 INTERMEDIARY BANK NAME	 0035	 	 	
24	 0560	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
24	 0570	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
24	 0580	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
24	 0590	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
